Title,Company,Location,Job_Url,Posted_Text,Posted_Date,Experience,Skills,Job_Type,Salary,Skills_List
Analyst - Data Scientist,United Airlines India Knowledge Center,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/analyst-data-scientist-at-united-airlines-india-knowledge-center-4450731636?position=47&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=H6Cr%2FC87HOcpsJ75ld%2Fazw%3D%3D,2 Weeks Ago,2026-08-07,Entry Level,"Python, Sql, Machine Learning, Artificial Intelligence, Aws, Azure, Gcp, Git",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Aws', 'Azure', 'Gcp', 'Git']"
Senior Data Scientist (5 To 8 Years),Fractal,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-5-to-8-years-at-fractal-4389546678?position=49&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=Q%2F%2BoEnnRMQw67N6fvpDVoQ%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, R, Machine Learning, Azure, Gcp, Spark, Databricks",Full-Time,Not Disclosed,"['Python', 'R', 'Machine Learning', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Product Specialist,Bajaj Finserv,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/product-specialist-at-bajaj-finserv-4420472918?position=50&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=cKZrK6BuVqb98x2atCrcDw%3D%3D,2 Months Ago,2026-05-28,Associate,"Python, Sql, Tensorflow, Pytorch, Pandas, Spark, Mongodb, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Tensorflow', 'Pytorch', 'Pandas', 'Spark', 'Mongodb', 'Git']"
Data Scientist 10+Yrs,Iqlexa Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-10%2Byrs-at-iqlexa-technologies-4454168982?position=51&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=mcdjKEeGvmVIe4Z57C%2FECg%3D%3D,5 Days Ago,2026-08-21,Entry Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark']"
Data Scientist,Exl,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-exl-4446724288?position=52&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=%2BKWjiGxyxHZbBDb%2Fz19yBw%3D%3D,5 Days Ago,2026-08-20,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Pandas, Numpy, Scikit-Learn, Aws, Azure, Spark, Databricks",Full-Time,42266666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Spark', 'Databricks']"
Straviso - Data Scientist - Artificial Intelligence/Machine Learning,Straviso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-data-scientist-artificial-intelligence-machine-learning-at-straviso-4438549287?position=53&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=Wm%2B%2BXdxnfUAWE%2B5WepMHTQ%3D%3D,1 Month Ago,2026-07-09,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Git']"
Principal Data Scientist - Digital Health,Alcon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/principal-data-scientist-digital-health-at-alcon-4450090718?position=54&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=iMuEfTmkEbcJqt5T3bh5yw%3D%3D,2 Weeks Ago,2026-08-07,Mid-Senior Level,"Python, Sql, Deep Learning, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'Sql', 'Deep Learning', 'Aws', 'Azure', 'Gcp']"
Sr Data Scientist,Here Technologies,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/sr-data-scientist-at-here-technologies-4442723388?position=55&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=ExI%2FeORZklOuuXSWPe%2Fr4Q%3D%3D,2 Weeks Ago,2026-08-11,Mid-Senior Level,"Python, Sql, R, Machine Learning, Deep Learning, Spark",Full-Time,2532.5,"['Python', 'Sql', 'R', 'Machine Learning', 'Deep Learning', 'Spark']"
"Data Scientist – Ai, Machine Learning & Analytics",Codeclouds,Greater Kolkata Area,https://in.linkedin.com/jobs/view/data-scientist-%E2%80%93-ai-machine-learning-analytics-at-codeclouds-4435630109?position=56&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=KVX4KfIr3YxgU2tPVfkWuA%3D%3D,2 Months Ago,2026-06-14,Mid-Senior Level,"Machine Learning, Deep Learning",Full-Time,Not Disclosed,"['Machine Learning', 'Deep Learning']"
Affle India - Data Scientist Ii,Affle,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/affle-india-data-scientist-ii-at-affle-4425952117?position=60&pageNum=0&refId=hZuiqwOOtcQp0Nopt52now%3D%3D&trackingId=lmR9sPa0ij%2BAbTvVl%2BDzCA%3D%3D,2 Months Ago,2026-06-09,Mid-Senior Level,"Python, Sql, Machine Learning, Gcp",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Gcp']"
Ai Data Engineer [T500-28265],Comply,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/ai-data-engineer-t500-28265-at-comply-4450235303?position=2&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=e9imdXhdI7LFBozXYPuVZQ%3D%3D,2 Weeks Ago,2026-08-06,Mid-Senior Level,"Python, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'Aws', 'Azure', 'Gcp']"
Ai / Ml Engineer,Accenture In India,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-accenture-in-india-4448497520?position=3&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=2NhNABYGYwUtyNMjiKMYog%3D%3D,2 Weeks Ago,2026-08-07,Mid-Senior Level,"Python, R, Machine Learning, Deep Learning, Artificial Intelligence",Full-Time,21733333.333333332,"['Python', 'R', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence']"
Data Platform Engineer,Accenture In India,"Bhubaneswar, Odisha, India",https://in.linkedin.com/jobs/view/data-platform-engineer-at-accenture-in-india-4448338922?position=4&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=J8ssk49Y7808Rr37LvieWQ%3D%3D,21 Hours Ago,2026-08-25,Mid-Senior Level,Databricks,Full-Time,Not Disclosed,['Databricks']
Ai Engineer,Shamrock Ai,"Shillong, Meghalaya, India",https://in.linkedin.com/jobs/view/ai-engineer-at-shamrock-ai-4430825102?position=5&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=kEgWcxKNc14HJGJiIQZfTQ%3D%3D,2 Months Ago,2026-06-22,Mid-Senior Level,"Python, R, Kubernetes, Databricks",Full-Time,Not Disclosed,"['Python', 'R', 'Kubernetes', 'Databricks']"
Data Scientist-Artificial Intelligence,Ibm,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4446241710?position=6&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=fh5Uh%2FzoSPcU2KdBDDoQ%2FA%3D%3D,19 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Matplotlib, Aws, Azure, Gcp, Kubernetes, Mongodb",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Kubernetes', 'Mongodb']"
Ai Engineer — Digital Transformation,Qube Cinema,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-engineer-%E2%80%94-digital-transformation-at-qube-cinema-4432005120?position=7&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=xfIhZj9v%2BU84igwPQo7bLA%3D%3D,2 Months Ago,2026-06-22,Mid-Senior Level,"Python, Sql, R, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Docker, Postgresql, Git",Full-Time,106416666.66666667,"['Python', 'Sql', 'R', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Docker', 'Postgresql', 'Git']"
Ai/Ml Data Science / Gen Ai / Mlops,Cognizant,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-data-science-gen-ai-mlops-at-cognizant-4447622047?position=8&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=ZgHKtVagC656DT8uWAGRcg%3D%3D,2 Days Ago,2026-08-23,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Azure, Docker, Kubernetes",Full-Time,63750000.0,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Azure', 'Docker', 'Kubernetes']"
India: Ai Analyst,H&P,"Taleigao, Goa, India",https://in.linkedin.com/jobs/view/india-ai-analyst-at-h-p-4435427574?position=9&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=U0pKYZKFhlKvb%2FNC9RSHHg%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure, Databricks",Full-Time,2113333.333333333,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure', 'Databricks']"
De-Python-Ai-Gds,Ey,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/de-python-ai-gds-at-ey-4409620299?position=10&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=MOtkNG328KshgEIby5RQKg%3D%3D,5 Days Ago,2026-08-20,Mid-Senior Level,"Python, Sql, Aws, Docker, Kubernetes, Postgresql",Full-Time,43166666.666666664,"['Python', 'Sql', 'Aws', 'Docker', 'Kubernetes', 'Postgresql']"
Predictive Analytics Data Scientist-Ai Labs,Adani Enterprises Limited,"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/predictive-analytics-data-scientist-ai-labs-at-adani-enterprises-limited-4394339706?position=11&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=cUNEyImorI9Mo%2FncmivS6g%3D%3D,1 Week Ago,2026-08-15,Entry Level,"Machine Learning, Deep Learning, Artificial Intelligence, Aws, Azure, Gcp, Docker, Kubernetes",Full-Time,33933333.33333333,"['Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes']"
Data Scientist,Ericsson,Greater Kolkata Area,https://in.linkedin.com/jobs/view/data-scientist-at-ericsson-4455624551?position=12&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=wxxWCr6XZOx%2F20JVD0MySA%3D%3D,6 Days Ago,2026-08-20,Experience,"Python, Machine Learning, Deep Learning, Nlp, Aws, Kubernetes, Databricks",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Aws', 'Kubernetes', 'Databricks']"
Tech Lead - Ai And Analytics Solutions,Navasys Technologies,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/tech-lead-ai-and-analytics-solutions-at-navasys-technologies-4442333161?position=14&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=%2FvXNiUns9IbNHkyiBwXitw%3D%3D,1 Month Ago,2026-07-26,Mid-Senior Level,"Python, Sql, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Gcp, Spark",Full-Time,127500000.0,"['Python', 'Sql', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark']"
Ai Architect,Rhythm Innovations,"Bhubaneswar, Odisha, India",https://in.linkedin.com/jobs/view/ai-architect-at-rhythm-innovations-4395995137?position=15&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=oFZcMH7W%2BL9yaeiH79FXUA%3D%3D,4 Months Ago,2026-04-08,Mid-Senior Level,"Python, Sql, R, Java, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Spark",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Java', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Spark']"
Data Scientist,Neurealm,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-at-neurealm-4446730739?position=16&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=W6IHykNYKfLBJKF2KXaPYQ%3D%3D,3 Weeks Ago,2026-07-30,Associate,"Python, Sql, Machine Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker']"
Junior Ai Specialist,Miratech,"Roorkee, Uttarakhand, India",https://in.linkedin.com/jobs/view/junior-ai-specialist-at-miratech-4455864405?position=17&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=8mUdZjaSUf2YgVx2n0pOhw%3D%3D,2 Days Ago,2026-08-24,Mid-Senior Level,"Python, Sql, Machine Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp",Full-Time,36616666.666666664,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Data Architect I - Ai Ml Architect,Ust,"Trivandrum, Kerala, India",https://in.linkedin.com/jobs/view/data-architect-i-ai-ml-architect-at-ust-4412006662?position=18&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=aFJpdlC0ynEIwvIK6oB81w%3D%3D,2 Weeks Ago,2026-08-09,Mid-Senior Level,"Machine Learning, Artificial Intelligence, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Spark",Full-Time,106916666.66666667,"['Machine Learning', 'Artificial Intelligence', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Spark']"
Gen Ai Developer,Birlasoft,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/gen-ai-developer-at-birlasoft-4439874927?position=19&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=yFEB95G2w%2BeMGFw5EY6QPQ%3D%3D,3 Weeks Ago,2026-08-05,Mid-Senior Level,"Python, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Matplotlib, Aws, Azure, Gcp, Databricks, Git",Full-Time,Not Disclosed,"['Python', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Databricks', 'Git']"
Data Scientist,Kanini,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-at-kanini-4386537210?position=20&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=Pf5%2FhifQUZZl84tY0SVVbg%3D%3D,5 Months Ago,2026-03-16,Mid-Senior Level,"Python, Java, Aws, Azure, Gcp, Docker, Kubernetes",Full-Time,43166666.666666664,"['Python', 'Java', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes']"
Agentic Solutions-Ai And Data Science Engineer Ii,Deloitte,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/agentic-solutions-ai-and-data-science-engineer-ii-at-deloitte-4457918380?position=21&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=7oJyKywE5043GbBmdxR0XA%3D%3D,2 Hours Ago,2026-08-26,Experience,"Python, Sql, Deep Learning, Artificial Intelligence, Nlp, Docker, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Docker', 'Git']"
Gen Ai,Virtusa,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/gen-ai-at-virtusa-4388473468?position=22&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=mno3bY1SZJikJLA%2BbhEtMw%3D%3D,4 Days Ago,2026-08-22,Associate,"Python, Machine Learning, Nlp, Gcp",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Gcp']"
Ai Engineer (Data &Amp; Ai Practice),Kasadara Technology Solutions,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-engineer-data-amp-ai-practice-at-kasadara-technology-solutions-4449456176?position=23&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=7lCZE6S6Dkp1Zxea1UtO2Q%3D%3D,3 Weeks Ago,2026-08-05,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Power Bi, Azure, Docker, Kubernetes, Databricks, Postgresql, Git",Full-Time,127500000.0,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Power Bi', 'Azure', 'Docker', 'Kubernetes', 'Databricks', 'Postgresql', 'Git']"
Data Scientist (Microsoft 365 Copilot / Ai),Vivantify Technology Solutions India Pvt. Ltd.,"Vadodara, Gujarat, India",https://in.linkedin.com/jobs/view/data-scientist-microsoft-365-copilot-ai-at-vivantify-technology-solutions-india-pvt-ltd-4457401756?position=24&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=Ni5DSpNBx6JuFQGe3XUtXw%3D%3D,1 Day Ago,2026-08-25,Experience,"Python, Sql, Java, Azure",Full-Time,147833333.33333334,"['Python', 'Sql', 'Java', 'Azure']"
Data Scientist,Celebal Technologies,"Jaipur, Rajasthan, India",https://in.linkedin.com/jobs/view/data-scientist-at-celebal-technologies-4453514682?position=26&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=f9WJxEkdqbMVqEEssO1oMQ%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp",Full-Time,4226666.666666666,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Ai/Ml Engineer,Chicmic Studios,"Sahibzada Ajit Singh Nagar, Punjab, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-chicmic-studios-4441042809?position=27&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=30l4UZp76RyMpkdLxHc%2BeA%3D%3D,1 Month Ago,2026-07-22,Mid-Senior Level,"Python, R, Machine Learning, Deep Learning, Pytorch, Hugging Face, Aws, Azure, Gcp, Docker, Git",Full-Time,25800000.0,"['Python', 'R', 'Machine Learning', 'Deep Learning', 'Pytorch', 'Hugging Face', 'Aws', 'Azure', 'Gcp', 'Docker', 'Git']"
Ai/Ml Lead,Vbots,"Coimbatore, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-lead-at-vbots-4431042492?position=28&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=%2FRZaFnSX6hFogVg8sq8ejg%3D%3D,1 Month Ago,2026-06-28,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Gcp",Full-Time,127500000.0,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Machine Learning  Engineer Mid Level,Capestart,"Nagercoil, Tamil Nadu, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-mid-level-at-capestart-4416630757?position=29&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=VnyttUSwqLJONlCHkJVrAA%3D%3D,3 Months Ago,2026-05-19,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch, Keras, Pandas, Numpy, Aws, Azure, Gcp, Spark",Full-Time,25750000.0,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Keras', 'Pandas', 'Numpy', 'Aws', 'Azure', 'Gcp', 'Spark']"
Ai / Ml Engineer,Sequence Dynamics,"Itanagar, Arunachal Pradesh, India",https://in.linkedin.com/jobs/view/ai-ml-engineer-at-sequence-dynamics-4449430937?position=30&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=uSAB6RLIulqNthDCszFEoQ%3D%3D,3 Weeks Ago,2026-08-05,Mid-Senior Level,"Python, Nlp, Tensorflow, Pytorch",Full-Time,Not Disclosed,"['Python', 'Nlp', 'Tensorflow', 'Pytorch']"
Artificial Intelligence Manager,Orlin Apparel,"Surat, Gujarat, India",https://in.linkedin.com/jobs/view/artificial-intelligence-manager-at-orlin-apparel-4457229808?position=31&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=VTf8stxPm2EteHAJskK4Kw%3D%3D,2 Hours Ago,2026-08-26,Mid-Senior Level,"Machine Learning, Artificial Intelligence",Full-Time,Not Disclosed,"['Machine Learning', 'Artificial Intelligence']"
"Gen Ai |
Ml- Data Scientist",Quadratyx,"Aonla, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/gen-ai-%0Aml-data-scientist-at-quadratyx-4449480641?position=32&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=%2Fo9YrLVyoB9C1ePs9QhCAw%3D%3D,3 Weeks Ago,2026-08-05,Mid-Senior Level,"Machine Learning, Artificial Intelligence, Nlp",Full-Time,25550000.0,"['Machine Learning', 'Artificial Intelligence', 'Nlp']"
Data Engineer,"Simelabs - Digital, Ai/Ml, Automation, Robotics, Gen Ai.","Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-engineer-at-simelabs-digital-ai-ml-automation-robotics-gen-ai-4446603263?position=33&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=261HNVS8wQKXK%2Fm7yWkeTw%3D%3D,3 Weeks Ago,2026-08-04,Mid-Senior Level,"Python, Sql, Aws, Azure, Gcp, Docker, Spark, Postgresql, Git",Full-Time,51250000.0,"['Python', 'Sql', 'Aws', 'Azure', 'Gcp', 'Docker', 'Spark', 'Postgresql', 'Git']"
Ml-Ops,Sia,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/ml-ops-at-sia-4452245349?position=34&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=L%2FzNCCaPCzOKPpfe2yYkmA%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Pandas, Numpy, Scikit-Learn, Gcp, Git",Full-Time,85233333.33333333,"['Python', 'Pandas', 'Numpy', 'Scikit-Learn', 'Gcp', 'Git']"
Senior Data Scientist,Eg A/S,"Mangaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-eg-a-s-4454298421?position=35&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=jddxO%2BNOpDRfabU3l%2BHc1g%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Sql, Nlp, Tensorflow, Pytorch, Keras, Power Bi, Aws, Azure",Full-Time,Not Disclosed,"['Python', 'Sql', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Power Bi', 'Aws', 'Azure']"
Junior Data Scientist,Comviva,"Yelahanka Satellite Town, Karnataka, India",https://in.linkedin.com/jobs/view/junior-data-scientist-at-comviva-4432563093?position=36&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=J6lvFNq7PHH%2Fhadeuz1LbA%3D%3D,2 Months Ago,2026-06-24,Mid-Senior Level,"Python, Sql, R, Machine Learning, Tensorflow, Keras, Pandas, Numpy, Scikit-Learn, Aws, Azure",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Machine Learning', 'Tensorflow', 'Keras', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure']"
Ct-Nitro-Experimental Ai Engineer,Ey,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/ct-nitro-experimental-ai-engineer-at-ey-4456875771?position=37&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=6tBw89GXruAFucqSKnCzdw%3D%3D,1 Day Ago,2026-08-24,Associate,"Python, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Docker, Git",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Docker', 'Git']"
Ai Engineer,"C3Ihub, Iit Kanpur","Kanpur, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/ai-engineer-at-c3ihub-iit-kanpur-4456214022?position=38&pageNum=0&refId=1jFvyh9RiZI%2FMc%2Bi5QFy7Q%3D%3D&trackingId=DGCEs%2FNB1PC5eFyXf2WI8Q%3D%3D,5 Days Ago,2026-08-21,Mid-Senior Level,"Python, R, Machine Learning, Deep Learning, Tensorflow, Pytorch, Scikit-Learn, Docker, Git",Full-Time,17016666.666666664,"['Python', 'R', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Docker', 'Git']"
